12370,Supermob:_How_Sidney_Korshak_and_His_Criminal_Associates_Became_America's_Hidden_Power_Brokers,Gus_Russo,3.88,en-US,640.0,9/5/2006,Bloomsbury_(NYC);;;
12372,The_Lay_of_the_Land,Richard_Ford,3.9,eng,485.0,10/24/2006,Alfred_A._Knopf;;;
12375,Tom_Ford,Graydon_Carter/Tom_Ford/Anna_Wintour/Bridget_Foley,4.47,eng,416.0,11/4/2008,Rizzoli;;;
12378,The_People's_Tycoon:_Henry_Ford_and_the_American_Century,Steven_Watts,4.02,eng,656.0,10/10/2006,Vintage;;;
12381,Wilderness:_The_Lost_Writings__Vol._1,Jim_Morrison,3.96,eng,214.0,12/17/1989,Random_House_Vintage_Books;;;
12383,When_Somebody_Loves_You_Back_(Soulmates_Dissipate__#6),Mary_B._Morrison,4.38,en-US,285.0,8/1/2006,Dafina_Books;;;
12395,Journey_to_the_End_of_the_Night,Louis-Ferdinand_Céline/Ralph_Manheim/William_T._Vollmann,4.23,eng,453.0,5/17/2006,New_Directions;;;
12398,Europe_Central,William_T._Vollmann,3.92,en-US,811.0,12/1/2005,Penguin;;;
12401,Historical_Atlas_of_Central_Europe_(History_of_East_Central_Europe__Vol._1),Paul_Robert_Magocsi,4.43,en-US,288.0,8/1/2002,University_of_Washington_Press;;;
12408,Passing,Nella_Larsen/Carla_Kaplan,3.85,eng,546.0,8/1/2007,W._W._Norton_&_Company;;;
12412,The_Complete_Fiction_of_Nella_Larsen:_Passing__Quicksand__and_the_Stories,Nella_Larsen/Charles_Larson/Marita_Golden,4.14,eng,278.0,11/6/2001,Anchor_Books;;;
12417,The_Poet_of_Tolstoy_Park,Sonny_Brewer,3.93,eng,304.0,3/28/2006,Ballantine_Books;;;
12419,A_Calendar_of_Wisdom:_Daily_Thoughts_to_Nourish_the_Soul,Leo_Tolstoy/Peter_Sekirin,4.07,eng,384.0,10/14/1997,Scribner;;;
12424,Safe_Conduct:_An_Autobiography_and_Other_Writings,Boris_Pasternak/B._Deutsch,3.82,eng,256.0,4/14/2009,New_Directions;;;
12427,Letters:_Summer_1926,Boris_Pasternak/Marina_Tsvetaeva/Rainer_Maria_Rilke,4.26,eng,380.0,10/31/2001,NYRB_Classics;;;
12441,Traveller,Richard__Adams,3.92,eng,355.0,11/5/1989,Dell_Publishing;;;
12442,The_Plague_Dogs,Richard__Adams,3.85,eng,390.0,11/28/2006,Ballantine_Books;;;
12444,Maia_(Beklan_Empire_#2),Richard__Adams,4.01,eng,1056.0,9/27/1984,Viking_Press;;;
12445,The_Girl_in_a_Swing,Richard__Adams,3.52,eng,339.0,10/1/1982,Random_House;;;
12447,You_Can't_Go_Home_Again,Thomas_Wolfe,4.04,eng,711.0,8/5/1998,Harper_Perennial;;;
12448,Look_Homeward__Angel,Thomas_Wolfe,3.93,eng,644.0,10/10/2006,Scribner;;;
12451,Of_Time_and_the_River:_A_Legend_of_Man's_Hunger_in_His_Youth,Thomas_Wolfe/Pat_Conroy,4.2,eng,896.0,9/8/1999,Scribner;;;
12457,Boys'_Life_&_Search_and_Destroy,Howard_Korder,3.76,en-GB,160.0,12/1/2006,Methuen_Publishing;;;
12458,Complete_Plays_1920–1931,Eugene_O'Neill/Travis_Bogard,4.18,eng,1092.0,10/1/1988,Library_of_America;;;
12461,Complete_Plays_1913–1920,Eugene_O'Neill/Travis_Bogard,4.1,eng,1107.0,10/1/1988,Library_of_America;;;
12466,The_Castle_in_the_Forest,Norman_Mailer,3.14,en-US,477.0,1/23/2007,Random_House_(NY);;;
12467,The_Naked_and_the_Dead,Norman_Mailer,3.94,eng,721.0,8/28/2000,Picador;;;
12468,The_Executioner's_Song,Norman_Mailer,4.06,eng,1056.0,4/28/1998,Vintage_Books_USA;;;
12473,The_Big_Empty:_Dialogues_on_Politics__Sex__God__Boxing__Morality__Myth__Poker_&_Bad_Conscience_in_America,Norman_Mailer/John_Buffalo_Mailer,3.3,en-US,218.0,1/24/2006,Nation_Books;;;
12474,The_Armies_of_the_Night:_History_as_a_Novel__the_Novel_as_History,Norman_Mailer,3.66,eng,304.0,1/1/1995,Plume_Books;;;
12477,In_Cold_Blood,Truman_Capote,4.07,eng,316.0,2/3/2000,Penguin_Classics;;;
12478,Cold_Blood_(Lorraine_Page__#2),Lynda_La_Plante,3.92,eng,462.0,4/1/1999,Jove;;;
12482,Amazing_Disgrace_(Gerald_Samper_#2),James_Hamilton-Paterson,3.8,eng,320.0,11/1/2006,Europa_Editions;;;
12488,Cry__the_Beloved_Country,Alan_Paton,3.9,eng,240.0,8/1/2002,Vintage_Classics;;;
12495,You_Don't_Know_Jack_(NY_Girlfriends__#2),Erin_McCarthy,3.72,en-US,255.0,10/1/2006,Brava;;;
12496,The_Sunset_Limited,Cormac_McCarthy,3.96,eng,160.0,10/24/2006,Vintage;;;
12497,No_Country_for_Old_Men,Cormac_McCarthy,4.14,eng,309.0,7/11/2006,Vintage;;;
12502,McCarthy's_Bar:_A_Journey_of_Discovery_in_Ireland,Pete_McCarthy,3.8,eng,338.0,3/3/2003,St._Martin's_Griffin;;;
12505,The_Idiot,Fyodor_Dostoyevsky/Anna_Brailovsky/Joseph_Frank/Constance_Garnett/Alan_Myers,4.18,eng,667.0,4/8/2003,Modern_Library;;;
12511,The_Complete_Idiot's_Guide_to_Calculus,W._Michael_Kelley,4.11,en-US,352.0,6/27/2006,Alpha;;;
12513,True_and_False:_Heresy_and_Common_Sense_for_the_Actor,David_Mamet,3.95,eng,144.0,2/22/1999,Vintage;;;
12517,On_Directing_Film,David_Mamet,3.86,eng,107.0,1/1/1992,Penguin_Books;;;
12522,Book_of_Dreams,Jack_Kerouac/Robert_Creeley,3.44,eng,250.0,5/1/2001,City_Lights_Publishers;;;
12526,Three_by_Annie_Dillard:_Pilgrim_at_Tinker_Creek__An_American_Childhood__The_Writing_Life,Annie_Dillard,4.34,en-US,617.0,11/21/1990,Harper_Perennial;;;
12527,Pilgrim_at_Tinker_Creek,Annie_Dillard,4.11,eng,288.0,6/1/2000,Harper_Perennial;;;
12528,An_American_Childhood,Annie_Dillard,3.91,eng,255.0,10/15/2013,Harper_Perennial;;;
12532,For_the_Time_Being,Annie_Dillard,4.16,en-US,205.0,2/8/2000,Vintage;;;
12533,The_Maytrees,Annie_Dillard,3.57,eng,216.0,6/12/2007,Harper;;;
12535,Plan_B:_Further_Thoughts_on_Faith,Anne_Lamott,4.05,eng,352.0,3/28/2006,Riverhead_Books;;;
12537,All_New_People,Anne_Lamott,3.63,eng,166.0,12/17/1999,Counterpoint_LLC;;;
12540,Operating_Instructions:_A_Journal_of_My_Son's_First_Year,Anne_Lamott,4.19,eng,251.0,3/8/2005,Anchor;;;
12545,Stiff:_The_Curious_Lives_of_Human_Cadavers,Mary_Roach,4.06,eng,304.0,7/1/2004,Penguin;;;
12546,A_Working_Stiff's_Manifesto:_A_Memoir_of_Thirty_Jobs_I_Quit__Nine_That_Fired_Me__and_Three_I_Can't_Remember,Iain_Levison,3.83,eng,164.0,4/8/2003,Random_House_Trade;;;
12550,Stiff_Upper_Lip__Jeeves_(Jeeves__#13),P.G._Wodehouse,4.29,eng,211.0,12/17/2002,Everyman's_Library;;;
12555,The_Bonesetter's_Daughter,Amy_Tan,3.99,eng,387.0,2/4/2003,Ballantine_Books;;;
12557,The_Kitchen_God's_Wife,Amy_Tan,4.01,en-US,416.0,9/21/2006,Penguin_Books;;;
12558,The_Moon_Lady,Amy_Tan/Gretchen_Schields,3.97,eng,32.0,11/1/1995,Aladdin;;;
12560,The_Short_History_of_a_Prince,Jane_Hamilton,3.65,eng,432.0,4/1/1999,Black_Swan;;;
12561,The_Guardian,Jane_Hamilton,3.72,eng,239.0,12/31/1994,Thomas_Nelson_Publishers;;;
12564,Sometimes_a_Great_Notion,Ken_Kesey/Charles_Bowden,4.17,eng,715.0,8/29/2006,Penguin_Classics;;;
12568,Trout_Fishing_in_America_/_The_Pill_vs._the_Springhill_Mine_Disaster_/_In_Watermelon_Sugar,Richard_Brautigan,4.15,eng,400.0,3/1/1989,Houghton_Mifflin/Seymour_Lawrence;;;
12569,Revenge_of_the_Lawn_/_The_Abortion_/_So_the_Wind_Won't_Blow_it_All_Away,Richard_Brautigan,4.29,eng,544.0,2/21/1995,Mariner_Books;;;
12570,A_Confederate_General_from_Big_Sur_/_Dreaming_of_Babylon_/_The_Hawkline_Monster,Richard_Brautigan,4.25,en-US,608.0,2/4/1991,Mariner_Books;;;
12571,An_Unfortunate_Woman,Richard_Brautigan/Taylan_Taftaf,3.78,eng,132.0,7/10/2001,St._Martin's_Griffin;;;
12577,The_Collected_Stories,Eudora_Welty,4.23,eng,622.0,2/1/1982,Mariner_Books;;;
12578,Complete_Novels:_The_Robber_Bridegroom__Delta_Wedding__The_Ponder_Heart__Losing_Battles__The_Optimist's_Daughter,Eudora_Welty/Richard_Ford/Michael_Kreyling,4.17,eng,1012.0,8/1/1998,Library_of_America;;;
12579,Eudora_Welty:_Photographs,Eudora_Welty/Reynolds_Price,4.43,eng,226.0,10/21/1993,University_Press_of_Mississippi;;;
12581,On_Writing,Eudora_Welty/Richard_Bausch,4.04,eng,106.0,9/24/2002,Modern_Library;;;
12582,Essential_Welty:_Why_I_Live_at_the_P.O.__A_Memory__Powerhouse_and_Petrified_Man,Eudora_Welty,3.94,eng,1.0,6/27/2006,Caedmon;;;
12583,Losing_Battles,Eudora_Welty,3.6,eng,436.0,8/11/1990,Vintage;;;
12586,The_Eye_of_the_Story:_Selected_Essays_and_Reviews,Eudora_Welty,4.06,eng,368.0,8/29/1990,Vintage;;;
12589,The_Golden_Apples,Eudora_Welty,3.88,eng,288.0,9/14/1956,Mariner_Books;;;
12590,One_Writer's_Beginnings,Eudora_Welty,4.06,eng,104.0,7/21/1998,Harvard_University_Press;;;
12609,The_Spirit_Catches_You_and_You_Fall_Down:_A_Hmong_Child__Her_American_Doctors__and_the_Collision_of_Two_Cultures,Anne_Fadiman,4.17,eng,341.0,9/30/1998,Noonday_Press;;;
12612,Hegemony_or_Survival:_America's_Quest_for_Global_Dominance,Noam_Chomsky,3.97,eng,301.0,9/1/2004,Holt_McDougal;;;
12614,The_Chomsky-Foucault_Debate:_On_Human_Nature,Noam_Chomsky/Michel_Foucault/John_Rajchman,3.94,eng,213.0,9/1/2006,The_New_Press;;;
12615,Media_Control:_The_Spectacular_Achievements_of_Propaganda,Noam_Chomsky,4.02,eng,103.0,9/3/2002,Seven_Stories_Press;;;
12616,11_de_Septiembre,Noam_Chomsky,3.73,spa,144.0,9/3/2002,Siete_Cuentos;;;
12618,On_Anarchism,Noam_Chomsky/Barry_Pateman,3.93,eng,256.0,5/1/2005,AK_Press;;;
12620,The_Chomsky_Reader,Noam_Chomsky,3.98,eng,492.0,6/1/1988,Serpent's_Tail;;;
12622,Language_and_Mind,Noam_Chomsky,3.86,eng,190.0,12/1/2006,Cambridge_University_Press;;;
12623,Perilous_Power:_The_Middle_East_&_US_Foreign_Policy,Noam_Chomsky/Gilbert_Achcar/Stephan_R._Shalom,4.05,en-GB,242.0,9/15/2006,Routledge;;;
12627,What_Uncle_Sam_Really_Wants,Noam_Chomsky/Arthur_Naiman/David_Barsamian/Sandy_Niemann,3.99,eng,111.0,1/1/1992,Odonian_Press;;;
12630,Imperial_Ambitions:_Conversations_on_the_Post-9/11_World,Noam_Chomsky/David_Barsamian,3.97,eng,226.0,10/5/2005,Metropolitan_Books/Henry_Holt_&_Co._(NY);;;
12631,On_MisEducation_(Critical_Perspectives),Noam_Chomsky/Donaldo_Macedo,3.76,eng,199.0,2/23/2004,Rowman_&_Littlefield_Publishers;;;
12645,Aspects_of_the_Theory_of_Syntax,Noam_Chomsky,3.96,eng,261.0,3/15/1969,MIT_Press_(Cambridge__MA);;;
12646,On_Democracy_&_Education_(Social_Theory__Education_&_Cultural_Change),Noam_Chomsky/C.P._Otero,3.96,en-US,480.0,11/22/2002,Routledge_Falmer;;;
12648,Cat_Breaking_Free_(Joe_Grey__#11),Shirley_Rousseau_Murphy,4.22,eng,375.0,10/1/2006,Avon;;;
12649,Confessions,Jean-Jacques_Rousseau/Patrick_Coleman/Angela_Scholar,3.62,eng,676.0,5/18/2000,Oxford_University_Press;;;
12650,Cat_Cross_Their_Graves_(Joe_Grey__#10),Shirley_Rousseau_Murphy,4.32,eng,385.0,9/27/2005,Avon;;;
12651,The_Social_Contract,Jean-Jacques_Rousseau/Maurice_Cranston,3.77,eng,168.0,5/30/2006,Penguin;;;
12652,Cat_in_the_Dark_(Joe_Grey__#4),Shirley_Rousseau_Murphy,4.25,en-US,320.0,11/3/1999,Avon;;;
12657,The_Source,James_A._Michener,4.3,eng,1080.0,7/9/2002,Random_House_Trade_Paperbacks;;;
12658,Hawaii,James_A._Michener,4.2,eng,1136.0,7/9/2002,Dial_Press_Trade_Paperback;;;
12661,Chesapeake,James_A._Michener,4.18,eng,1024.0,9/9/2003,Dial_Press;;;
12662,Caravans,James_A._Michener,4.05,eng,320.0,9/9/2003,Dial_Press_Trade_Paperback;;;
12664,Iberia,James_A._Michener/Robert_Vavra,3.71,eng,960.0,10/12/1984,Fawcett_Crest_Books;;;
12665,Centennial,James_A._Michener,4.24,eng,1086.0,7/1/1989,Fawcett_Books;;;
12676,Carrie_(Biblioteca_de_Stephen_King._102__8),Stephen_King/Gregorio_Vlastelica,3.96,spa,288.0,9/4/2001,Plaza_y_Janes;;;
12678,Carrie,Stephen_King,3.96,spa,254.0,4/30/2005,Debolsillo;;;
12682,The_Shining,Stephen_King,4.22,eng,505.0,10/1/2002,Gallery_Books;;;
12684,The_Shining,Stephen_King,4.22,eng,505.0,10/1/2002,Turtleback_Books;;;
12686,Marley_&_Me:_Life_and_Love_with_the_World's_Worst_Dog,John_Grogan,4.13,en-US,306.0,10/31/2006,William_Morrow;;;
12691,Marley_and_Me:_Life_and_Love_With_the_World's_Worst_Dog,John_Grogan,4.13,eng,291.0,10/18/2005,William_Morrow;_1ST_edition;;
12703,Wuthering_Heights,Emily_Brontë/Alice_Hoffman,3.85,eng,322.0,3/2/2004,Signet_Classics;;;
12712,Brodie's_notes_on_Aldous_Huxley's_brave_new_world,Graham_Handley,0.0,eng,71.0,8/20/1992,Macmillan;;;
12722,The_Moon_Is_Down,John_Steinbeck,3.9,eng,144.0,11/30/2000,Penguin_Classics;;;
12723,Ride_the_Moon_Down,Terry_C._Johnston,4.15,en-US,576.0,7/6/1999,Bantam;;;
12724,Drawing_Down_the_Moon:_Witches__Druids__Goddess-Worshippers__and_Other_Pagans_in_America,Margot_Adler,4.02,eng,672.0,10/3/2006,Penguin_Books;;;
12725,Sing_Down_the_Moon,Scott_O'Dell,3.74,eng,124.0,3/26/1997,Laurel_Leaf_Library;;;
12733,Light_in_August,William_Faulkner,3.94,eng,460.0,4/2/2002,Modern_Library;;;
12738,The_Transit_of_Venus,Shirley_Hazzard,3.89,eng,352.0,10/5/1995,Virago;;;
12746,Kingsblood_Royal,Sinclair_Lewis/Charles_R._Johnson,3.97,en-US,352.0,4/10/2001,Modern_Library;;;
12749,Swann's_Way_(In_Search_of_Lost_Time__#1),Marcel_Proust/Lydia_Davis,4.14,eng,492.0,11/30/2004,Penguin_Classics;;;
12753,Swann's_Way_(Remembrance_of_Things_Past__#1),Marcel_Proust/C.K._Scott_Moncrieff/Elizabeth_Dalton,4.14,en-US,466.0,10/1/2005,Barnes_&_Noble_Books;;;
12754,Swann's_Way_(Remembrance_of_Things_Past__#1),Marcel_Proust/C.K._Scott_Moncrieff,4.14,eng,380.0,1/1/2005,IndyPublish.com;;;
12769,Lady_of_the_Lake,Elizabeth_Mayne,3.27,eng,304.0,7/25/1997,Harlequin_Historical;;;
12770,A_Kiss_Before_Dying,Ira_Levin/Otto_Penzler,3.94,eng,242.0,4/7/2003,Carroll_&_Graf_Publishers;;;
12771,A_Kiss_Before_Dying_(Sweet_Valley_High__#122),Francine_Pascal/Kate_William,3.67,eng,197.0,2/1/1996,Bantam;;;
12783,The_Satanic_Verses,Salman_Rushdie,3.71,eng,560.0,9/26/1988,Penguin_Books_Ltd;;;
12786,The_City_of_Falling_Angels,John_Berendt,3.54,eng,414.0,9/26/2006,Penguin_Books;;;
12787,Falling_Angel,William_Hjortsberg/Ridley_Scott/James_Crumley,3.92,eng,302.0,11/1/2006,Millipede_Press;;;
12789,Falling_Angels_(Luc_Actar_#1),Melissa_M._Garcia,4.67,eng,216.0,2/14/2006,iUniverse;;;
12793,The_Collaborator:_The_Trial_and_Execution_of_Robert_Brasillach,Alice_Kaplan,3.9,eng,308.0,11/1/2001,University_of_Chicago_Press;;;
12803,Ulysses,James_Joyce/Craig_Raine,3.73,eng,1084.0,10/28/1997,Everyman's_Library;;;
12807,The_Crazed,Ha_Jin,3.5,eng,336.0,10/3/2002,Arrow_(A_Division_of_Random_House_Group);;;
12812,Chickenhawk:_Back_in_the_World_Again:_Life_After_Vietnam,Robert_Mason,4.09,eng,400.0,5/1/1994,Penguin_Books;;;
12817,Nuns_and_Soldiers,Iris_Murdoch/Karen_Armstrong,3.93,eng,512.0,7/30/2002,Penguin_Classics;;;
12820,Sir_Gawain_And_The_Green_Knight,Michael_Morpurgo/Michael_Foreman,3.94,eng,120.0,11/1/2004,Walker;;;
12822,Cliffs_Notes_on_Wiesel's_Night,Maryam_Riess,3.4,eng,80.0,8/22/1996,Cliffs_Notes;;;
12823,The_Night_Trilogy:_Night__Dawn__the_Accident,Elie_Wiesel/Marion_Wiesel,4.29,eng,318.0,9/1/1987,Hill_and_Wang;;;
12827,Strong_Motion,Jonathan_Franzen,3.52,eng,528.0,6/1/2007,Fourth_Estate_(GB);;;
12828,How_to_Be_Alone,Jonathan_Franzen,3.59,eng,306.0,7/2/2007,Harper_Perennial;;;
12829,The_Twenty-Seventh_City,Jonathan_Franzen,3.12,eng,528.0,9/8/2001,Picador_USA;;;
12840,Second_Ring_of_Power,Carlos_Castañeda,4.03,en-US,328.0,4/1/1991,Washington_Square_Press;;;
12841,The_Active_Side_of_Infinity,Carlos_Castañeda,4.16,eng,288.0,12/22/1999,Harper_Perennial;;;
12842,Journey_to_Ixtlan,Carlos_Castañeda,4.12,eng,272.0,2/1/1991,Washington_Square_Press;;;
12843,The_Wheel_of_Time:_The_Shamans_of_Mexico_Their_Thoughts_About_Life_Death_&_the_Universe,Carlos_Castañeda,4.03,eng,304.0,1/1/2001,Washington_Square_Press;;;
12844,Power_of_Silence,Carlos_Castañeda,4.22,eng,288.0,6/1/1991,Washington_Square_Press;;;
12845,Tales_of_Power,Carlos_Castañeda,4.13,en-US,304.0,1/1/1991,Washington_Square_Press;;;
12846,Fire_from_Within,Carlos_Castañeda,4.14,en-US,304.0,1/1/1991,Washington_Square_Press;;;
12847,The_Art_of_Dreaming,Carlos_Castañeda,4.1,eng,260.0,2/16/2004,Element;;;
12851,The_Best_Stories_of_Fyodor_Dostoevsky,Fyodor_Dostoyevsky/David_Magarshack,4.26,eng,352.0,7/26/2005,Modern_Library;;;
12852,The_Best_Short_Stories,Fyodor_Dostoyevsky/David_Magarshack,4.26,eng,320.0,2/13/2001,Modern_Library;;;
12853,Demons,Fyodor_Dostoyevsky/Richard_Pevear/Larissa_Volokhonsky,4.27,eng,733.0,10/24/2000,Everyman's_Library;;;
12854,The_Idiot,Fyodor_Dostoyevsky/Richard_Pevear/Larissa_Volokhonsky,4.18,eng,633.0,7/8/2003,Vintage_Classics;;;
12855,Great_Short_Works_of_Fyodor_Dostoevsky,Fyodor_Dostoyevsky/Ronald_Hingley,4.42,eng,768.0,7/6/2004,Harper_Perennial_Modern_Classics;;;
12856,The_Idiot,Fyodor_Dostoyevsky/Constance_Garnett/Joseph_Frank,4.18,eng,578.0,1/16/2004,Barnes__Noble_Classics;;;
12859,Celtic_Tree_Mysteries:_Practical_Druid_Magic_&_Divination,Steve_Blamires/Sandy_Leuthner,3.92,en-US,278.0,10/8/2002,Llewellyn_Publications;;;
12873,Rebecca,Daphne_du_Maurier/Sally_Beauman,4.23,en-US,441.0,12/1/2007,Virago_Press_(UK);;;
12876,Betraying_Spinoza:_The_Renegade_Jew_Who_Gave_Us_Modernity,Rebecca_Goldstein,3.92,en-US,304.0,5/30/2006,Schocken;;;
12879,Shadow_of_the_Moon_(Moon_#5),Rebecca_York,3.79,eng,336.0,6/6/2006,Berkley_Sensation;;;
12880,Black_Lamb_and_Grey_Falcon,Rebecca_West/Christopher_Hitchens,4.23,eng,1181.0,1/30/2007,Penguin_Classics;;;
12881,Operation_Shylock:_A_Confession,Philip_Roth,3.77,eng,400.0,6/16/1994,Vintage;;;
12882,Operation_Shylock._Ein_Bekenntnis,Philip_Roth,3.77,ger,464.0,1/1/1994,Carl_Hanser;;;
12885,Lost_in_the_Funhouse,John_Barth,3.7,eng,205.0,3/1/1988,Anchor_Books;;;
12901,CliffsNotes_on_Faulkner's_As_I_Lay_Dying_(Cliffs_Notes),James_Lamar_Roberts/William_Faulkner/CliffsNotes,3.73,eng,72.0,3/13/1964,Cliffs_Notes;;;
12905,The_Sound_and_the_Fury__As_I_Lay_Dying__Sanctuary__Intruder_in_the_Dust,William_Faulkner,4.05,eng,760.0,3/12/1988,Octopus_Books;;;
12906,CliffsNotes_on_Faulkner's_Absalom__Absalom!,James_Lamar_Roberts/CliffsNotes,3.12,eng,64.0,2/28/1964,Cliffs_Notes;;;
12912,The_Aeneid,Virgil/Robert_Fagles/Bernard_Knox,3.84,eng,486.0,11/2/2006,Viking;;;
12914,The_Aeneid,Virgil/Robert_Fitzgerald,3.84,eng,442.0,6/16/1990,Vintage;;;
12916,The_Aeneid,Virgil/David___West,3.84,eng,290.0,3/27/2003,Penguin_Books_Ltd;;;
12918,Aeneid,Virgil/Stanley_Lombardo/W._R._Johnson,3.84,eng,340.0,3/15/2005,Hackett_Publishing_Company__Inc.;;;
12919,Virgil__Vol_2:_Aeneid_Books_7-12__Appendix_Vergiliana,Virgil/G.P._Goold,4.4,mul,590.0,1/1/2001,Harvard_University_Press;;;
12922,The_Castle_of_Otranto,Horace_Walpole/E.F._Bleiler/Walter_Scott,3.18,eng,106.0,3/19/2004,Dover_Publications;;;
12923,The_Castle_of_Otranto,Horace_Walpole,3.18,eng,125.0,7/16/1998,Oxford_University_Press;;;
12930,Messenger_(The_Giver__#3),Lois_Lowry,3.91,eng,169.0,8/22/2006,Ember;;;
12931,Gossamer,Lois_Lowry,3.9,eng,144.0,4/24/2006,HMH_Books_for_Young_Readers;;;
12932,Anastasia_on_Her_Own_(Anastasia_Krupnik__#5),Lois_Lowry,3.9,eng,160.0,6/1/1986,Yearling_Books;;;
12933,Stay!:_Keeper's_Story,Lois_Lowry/True_Kelley,3.93,eng,128.0,3/9/1999,Yearling;;;
12936,Gathering_Blue_(The_Giver__#2),Lois_Lowry,3.82,eng,240.0,9/25/2000,Delacorte_Press;;;
12937,See_You_Around__Sam!_(Sam_Krupnik__#3),Lois_Lowry/Diane_deGroat,3.71,eng,128.0,3/9/1998,Yearling;;;
12938,King_Lear,William_Shakespeare,3.91,eng,338.0,1/1/2004,Simon__Schuster;;;
12939,King_Lear,William_Shakespeare/Roma_Gill,3.91,eng,192.0,12/12/2002,Oxford_University_Press;;;
12941,King_Lear,William_Shakespeare/R.A._Foakes,3.91,eng,455.0,5/9/1997,Bloomsbury_Arden_Shakespeare;;;
12944,King_Lear,William_Shakespeare/Barbara_A._Mowat/Paul_Werstine,3.91,eng,384.0,8/1/2005,Simon__Schuster;;;
12947,The_Turn_of_the_Screw_(Norton_Critical_Edition),Henry_James/Deborah_Esch/Jonathan_Warren,3.43,eng,271.0,7/17/1999,W._W._Norton_&_Co.;;;
12950,The_Turn_of_the_Screw_and_The_Aspern_Papers,Henry_James/Anthony_Curtis,3.79,eng,272.0,6/26/2003,Penguin_Books;;;
12951,The_Turn_of_the_Screw_and_Other_Short_Fiction,Henry_James/R.W.B._Lewis,3.8,eng,527.0,11/1/2008,Bantam_Classic;;;
12954,The_Turn_of_the_Screw,Henry_James/Peter_G._Beidler,3.43,eng,386.0,11/6/2003,Bedford_Books;;;
12958,Much_Ado_about_Nothing,William_Shakespeare/Mary_Berry/Michael_Clamp,4.07,eng,196.0,9/1/2005,Cambridge_University_Press;;;
12960,Much_Ado_About_Nothing,William_Shakespeare/David_L._Stevenson,4.07,eng,166.0,7/1/1998,Signet_Classic;;;
12961,Much_Ado_about_Nothing_(Oxford_School_Shakespeare),William_Shakespeare/Roma_Gill,4.07,eng,160.0,12/12/2002,Oxford_University_Press__USA;;;
12964,Much_Ado_about_Nothing,William_Shakespeare/Samuel_West/Amanda_Root/Arkangel_Cast,4.07,eng,18.0,11/30/2005,BBC_Audiobooks_America;;;
12965,Much_Ado_about_Nothing,William_Shakespeare/F.H._Mares,4.07,eng,188.0,4/21/2003,Cambridge_University_Press;;;
12967,Winter's_Tale,Mark_Helprin,3.5,eng,748.0,6/1/2005,Mariner_Books;;;
12969,Winter's_Tales,Isak_Dinesen/Karen_Blixen,3.9,eng,320.0,6/1/1993,Vintage;;;
12975,Twelfth_Night,William_Shakespeare/Alan_Durband,3.98,eng,256.0,8/1/1996,Barrons_Educational_Series;;;
12980,Twelfth_Night,William_Shakespeare/Barbara_A._Mowat/Paul_Werstine,3.98,eng,222.0,8/1/2005,Simon__Schuster;;;
12982,Twelfth_Night,William_Shakespeare,3.98,en-GB,240.0,4/7/2005,Penguin_Classics;;;
12984,Tempest_(Star_Wars:_Legacy_of_the_Force__#3),Troy_Denning,3.82,eng,400.0,11/28/2006,Del_Rey;;;
12990,Red:_Passion_and_Patience_in_the_Desert,Terry_Tempest_Williams,4.02,eng,288.0,10/8/2002,Vintage;;;
12993,Hamlet__The_Texts_of_1603_and_1623,William_Shakespeare/Neil_Taylor,4.27,eng,384.0,3/22/2006,Bloomsbury_Arden_Shakespeare;;;
12994,Hamlet's_Dresser:_A_Memoir,Bob______Smith,3.74,eng,288.0,2/1/2003,Scribner;;;
12995,The_Hamlet,William_Faulkner,3.87,eng,409.0,10/29/1991,Vintage_International;;;
12996,Othello,William_Shakespeare,3.89,eng,314.0,1/1/2004,Simon__Schuster;;;
12999,Othello,William_Shakespeare/David_Threlfall/Don_Warrington/Anne-Marie_Duff/Arkangel_Cast,3.89,eng,3.0,9/15/2005,Audio_Partners;;;
13002,Othello,William_Shakespeare/Barbara_A._Mowat/Paul_Werstine,3.89,eng,368.0,8/1/2004,Simon__Schuster;;;
13006,Julius_Caesar,William_Shakespeare/Roma_Gill,3.68,eng,128.0,10/17/2002,Oxford_University_Press__USA;;;
13008,Julius_Caesar,William_Shakespeare/John___Bowe/Michael_Feast/Adrian_Lester,3.68,eng,3.0,6/1/2005,Audio_Partners;;;
13011,Julius_Caesar,William_Shakespeare/Marvin_Spevack/Marga_Munkelt,3.68,eng,226.0,5/24/2004,Cambridge_University_Press;;;
13012,Julius_Caesar,William_Shakespeare/SparkNotes,3.68,eng,256.0,7/3/2003,SparkNotes;;;
13018,Cliffsnotes_on_Shakespeare's_Henry_IV__Part_1,James_K._Lowers/William_Shakespeare/CliffsNotes,3.88,eng,80.0,6/15/1960,Cliffs_Notes;;;
13020,King_Henry_IV__Part_1,William_Shakespeare/David_Scott_Kastan,3.83,eng,398.0,11/7/2002,Bloomsbury_Arden_Shakespeare;;;
13023,Alice_in_Wonderland,Lewis_Carroll/Jane_Carruth/Rene_Cloke,4.03,eng,92.0,9/7/2004,Gramercy_Books;;;
13028,Alice_In_Wonderland,Lewis_Carroll/John_Tenniel,4.02,eng,160.0,9/1/2001,Scholastic_Paperbacks;;;
13033,The_Alexandria_Quartet__(The_Alexandria_Quartet_#1-4),Lawrence_Durrell,4.17,eng,884.0,12/1/1991,Penguin_Books;;;
